Program,Decades,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2010–2019,2013,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2010–2019,2013,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2010–2019,2013,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2013,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2013,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2013,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2013,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2013,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2010–2019,2013,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2013,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2013,YEAR,,STATE,KENTUCKY,21,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2010–2019,2013,YEAR,,STATE,KENTUCKY,21,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2013,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2013,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2013,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2013,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"17,000",
SURVEY,2010–2019,2013,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2010–2019,2013,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2013,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2010–2019,2013,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2013,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2010–2019,2013,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2010–2019,2013,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2010–2019,2013,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OKLAHOMA,40,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OKLAHOMA,40,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OREGON,41,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OREGON,41,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OTHER STATES,,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2013,YEAR,,STATE,OTHER STATES,,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2010–2019,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2013,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,500",
SURVEY,2010–2019,2013,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2010–2019,2013,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"30,000",
SURVEY,2010–2019,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2013,YEAR,,STATE,TENNESSEE,47,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2013,YEAR,,STATE,TEXAS,48,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"40,000",
SURVEY,2010–2019,2013,YEAR,,STATE,TEXAS,48,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"59,000",
SURVEY,2010–2019,2013,YEAR,,STATE,UTAH,49,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2010–2019,2013,YEAR,,STATE,UTAH,49,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2010–2019,2013,YEAR,,STATE,VIRGINIA,51,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2013,YEAR,,STATE,VIRGINIA,51,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2010–2019,2013,YEAR,,STATE,WASHINGTON,53,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2013,YEAR,,STATE,WASHINGTON,53,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2010–2019,2013,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2010–2019,2013,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2013,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2013,YEAR,,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2010–2019,2013,YEAR,,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2012,YEAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"229,000",
SURVEY,2010–2019,2012,YEAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"365,000",
SURVEY,2010–2019,2012,YEAR,,REGION : MULTI-STATE,,,,,,,,NEW ENGLAND STATES,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2010–2019,2012,YEAR,,REGION : MULTI-STATE,,,,,,,,NEW ENGLAND STATES,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,ARIZONA,04,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2012,YEAR,,STATE,ARIZONA,04,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2012,YEAR,,STATE,CALIFORNIA,06,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2010–2019,2012,YEAR,,STATE,CALIFORNIA,06,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2012,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"14,000",
SURVEY,2010–2019,2012,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"20,000",
SURVEY,2010–2019,2012,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2010–2019,2012,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2010–2019,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2010–2019,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2010–2019,2012,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,500",
SURVEY,2010–2019,2012,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2012,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2010–2019,2012,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2012,YEAR,,STATE,KENTUCKY,21,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,KENTUCKY,21,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2010–2019,2012,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2012,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2012,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2010–2019,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2010–2019,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2012,YEAR,,STATE,OREGON,41,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2012,YEAR,,STATE,OREGON,41,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2010–2019,2012,YEAR,,STATE,OTHER STATES,,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,500",
SURVEY,2010–2019,2012,YEAR,,STATE,OTHER STATES,,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2010–2019,2012,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2010–2019,2012,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2010–2019,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2010–2019,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"26,000",
SURVEY,2010–2019,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2010–2019,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2010–2019,2012,YEAR,,STATE,TEXAS,48,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"36,000",
SURVEY,2010–2019,2012,YEAR,,STATE,TEXAS,48,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"58,000",
SURVEY,2010–2019,2012,YEAR,,STATE,UTAH,49,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2010–2019,2012,YEAR,,STATE,UTAH,49,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2010–2019,2012,YEAR,,STATE,VIRGINIA,51,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
